Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
fax machine,Red,,Written note,Printout,False,False,True,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_1_3,1_3,4101,KbQ4ktEye6gNqExaW,True
fax machine,Brown,,Document,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_0,2_0,4101,FqZeWSFLYggF25fep,True
fax machine,Brown,,Graph,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_1,2_1,4101,3TBCepRr5MRe8pJPE,True
fax machine,Brown,,Illustration,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_2,2_2,4101,5dkX95fpN3W9m7E82,True
fax machine,Brown,,Written note,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_3,2_3,4101,muJxaBZ9XaWFRAwXq,True
fax machine,Black,,Document,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_0,3_0,4101,AQSnZP7Dr9uKgbQ6C,True
fax machine,Black,,Graph,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_1,3_1,4101,YjGrgsiXYgKReGghp,True
fax machine,Black,,Illustration,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_2,3_2,4101,2QbJboGiyCpgMAyxv,True
fax machine,Black,,Written note,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_3,3_3,4101,wvzjRvDG2fBhWAdes,True
festive top set,,,,,True,False,False,,,320,Colorful,Red,1x1,Crafting,,1.0.0,party,fancy,festive,None,False,Toy,False,Does not play music,No lighting,FtrFestivaltop,,12230,8mSCcvhqPaMExrTvb,False
film projector,,,,,False,False,False,,2400,600,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,facility,None,None,None,True,Facility Decor,False,Does not play music,Spotlight,FtrProjector,,3963,jBN7k6HbEvByJpiWT,True
firefly model,,,,,False,False,False,,,900,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHotaruToy,,7065,GYJXuPEWAsEc2Bzt6,False
firewood,,,,,True,False,False,,,960,Brown,Beige,1x1,Crafting,,1.0.0,garage,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrFirewood,,5970,qm8zDyK9mtsNpFudJ,False
flea model,,,,,False,False,False,,,210,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectNomiToy,,5935,GztqYCmFnd7XMvNrc,False
floating-biotope planter,Brown,,,,False,False,False,,1600,400,Brown,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_0_0,0_0,4094,jvheZyGuYB9KzbWo9,True
floating-biotope planter,Artistic,,,,False,False,False,,1600,400,Blue,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_1_0,1_0,4094,5jS6TqHYJdhqqeDoF,True
floating-biotope planter,White,,,,False,False,False,,1600,400,White,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_2_0,2_0,4094,TnAn9vhCLp6m5aRgw,True
floating-biotope planter,Black,,,,False,False,False,,1600,400,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_3_0,3_0,4094,9WMnssWNzgGcM5F8b,True
floor sign,Warning,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_0_0,0_0,7260,A2vgmqLg6DE7MJPLJ,True
floor sign,Stop,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_1_0,1_0,7260,YyZcBdjBgdGCNANXu,True
floor sign,No Entry,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_2_0,2_0,7260,JhrXxgq9Lv8NsDQ7T,True
floor sign,Slippery,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_3_0,3_0,7260,T43X5danNp9qeD5yJ,True
floor sign,No Parking,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_4_0,4_0,7260,EKduwBLWZoBofyAGX,True
fly model,,,,,False,False,False,,,180,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHaeToy,,7060,g3FdrKRuwECfsnmdj,False
football,,,,,False,False,False,,400,100,Orange,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fitness,school,None,None,False,Sports,True,Does not play music,No lighting,FtrFootball,,4381,F39nbERtmDPBgMpRG,True
football fish model,,,,,False,False,False,,,7500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishChouchinankouToy,,6940,PL2Bd4M6nPhpMkGzQ,False
fortune-telling set,Purple,,,,False,False,False,,1000,250,Light blue,Purple,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,True,Study,False,Does not play music,Candle,FtrPsychicset_Remake_0_0,0_0,3961,Cw4hpudQ7vw9FmtJt,True
fortune-telling set,Black,,,,False,False,False,,1000,250,Purple,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,True,Study,False,Does not play music,Candle,FtrPsychicset_Remake_1_0,1_0,3961,ZtH8i8DRS3Gyz8d7C,True
fragrance diffuser,White,,,,False,False,False,,1400,350,White,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_0_0,0_0,8418,euKnSzN4P9dg7unmJ,True
fragrance diffuser,Yellow,,,,False,False,False,,1400,350,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_1_0,1_0,8418,2b4iGtMyBGXtCoL7x,True
fragrance diffuser,Pink,,,,False,False,False,,1400,350,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_2_0,2_0,8418,aGKrqCc9kFZfWeTGo,True
fragrance diffuser,Green,,,,False,False,False,,1400,350,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_3_0,3_0,8418,BJDqWwkaiMnvsJJQB,True
fragrance diffuser,Blue,,,,False,False,False,,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_4_0,4_0,8418,mv4eyqRCrFxheYZZt,True
fragrance sticks,Green,,,,False,False,False,,830,207,Green,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_0_0,0_0,10244,xca92BweE2PtqWgH8,True
fragrance sticks,Blue,,,,False,False,False,,830,207,Blue,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_1_0,1_0,10244,BpkEQprys4uCCvir4,True
fragrance sticks,Brown,,,,False,False,False,,830,207,Brown,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_2_0,2_0,10244,XdsGKgynvoBRXsM7o,True
fragrance sticks,Black,,,,False,False,False,,830,207,Gray,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_3_0,3_0,10244,yC5pX4sLqiJ3pHSY5,True
freshwater goby model,,,,,False,False,False,,,1200,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishDonkoToy,,6946,sthyBRzzRb88wKaJp,False
frog model,,,,,False,False,False,,,360,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKaeruToy,,6962,Tz6CS8ZK8W732hR7f,False
frozen-treat set,Soda,Flavor,,,True,True,False,7,,5400,Light blue,Beige,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_0_0,0_0,4279,FG2vLN2oj9HiWoWXd,False
frozen-treat set,Vanilla & chocolate,Flavor,,,True,True,False,7,,5400,Light blue,Beige,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_1_0,1_0,4279,Z5EyNz6nocjXv2XvA,False
frozen-treat set,Citrus,Flavor,,,True,True,False,7,,5400,Light blue,Yellow,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_2_0,2_0,4279,XWLsP5Lc7c3q6Wozj,False
frozen-treat set,Berry,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_3_0,3_0,4279,XBAQZaxMwKAgCdB4C,False
frozen-treat set,Kiwifruit,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_4_0,4_0,4279,cPhYTDwELkCjs4xDR,False
frozen-treat set,Chocolate mint,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_5_0,5_0,4279,M57ZMFGPHTd8bPBzG,False
fruit basket,,,,,True,False,False,,,1000,Colorful,Beige,1x1,Crafting,,1.0.0,kitchen,fancy,fruits,None,False,Dining,False,Does not play music,No lighting,FtrFruitbasket,,975,kXfaPGQuYZc7irSfg,False
frying pan,Empty,Dish,,,True,True,False,2,,1500,Black,Black,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_0_0,0_0,4104,LApWF9jMSkGhzYSM4,False
frying pan,Veggie sauté,Dish,,,True,True,False,2,,1500,Black,Green,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_1_0,1_0,4104,tkhbjn3JRNwzEMxvz,False
frying pan,Pasta,Dish,,,True,True,False,2,,1500,Black,Beige,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_2_0,2_0,4104,F3JswDrx4C8Yc4zMT,False
frying pan,Ratatouille,Dish,,,True,True,False,2,,1500,Black,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_3_0,3_0,4104,pZBKddR3fRJ5GiHMW,False
frying pan,Pizza,Dish,,,True,True,False,2,,1500,Black,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_4_0,4_0,4104,cge27swzWLHnpckWZ,False
frying pan,Failed attempt,Dish,,,True,True,False,2,,1500,Black,Brown,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_5_0,5_0,4104,PcAkaqMBPBmdpWicT,False
gar model,,,,,False,False,False,,,18000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishGaToy,,6952,yZcnMvZ4rLrCkYtaM,False
garden gnome,Sprightly gnome,,,,False,False,False,,1900,475,Red,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_0_0,0_0,1624,MiwLvDynsLybmusCX,True
garden gnome,Sleepy gnome,,,,False,False,False,,1900,475,Purple,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_1_0,1_0,1624,xQAE8W2mxYX8Jma6P,True
garden gnome,Surprised gnome,,,,False,False,False,,1900,475,Yellow,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_2_0,2_0,1624,auyR26CLFZgXvgMc7,True
garden gnome,Reliable gnome,,,,False,False,False,,1900,475,Blue,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_3_0,3_0,1624,Qi2yzvmvBNjwynKiq,True
garden gnome,Hungry gnome,,,,False,False,False,,1900,475,Orange,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_4_0,4_0,1624,cNCLkTnhfAZuPxZqE,True
garden gnome,Laid-back gnome,,,,False,False,False,,1900,475,Green,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_5_0,5_0,1624,WrhfLBQ4eZrZTG4Ne,True
garden gnome,Passionate gnome,,,,False,False,False,,1900,475,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_6_0,6_0,1624,CNwGvvs9ziAH2Awqr,True
garden gnome,Rebel gnome,,,,False,False,False,,1900,475,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_7_0,7_0,1624,GwqB5qwGDojfR3tYb,True
giant cicada model,,,,,False,False,False,,,1500,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKumazemiToy,,7078,csWeNvuAACukANCpJ,False
giant snakehead model,,,,,False,False,False,,,16500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishRaigyoToy,,7007,ALQi2XP5o5qS3T8iD,False
giant stag model,,,,,False,False,False,,,30000,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectOhkuwagataToy,,7092,ZPfLEXuewDf2Qz3XT,False
giant trevally model,,,,,False,False,False,,,13500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishRouninajiToy,,7010,6rSAibAwAapbojLLt,False
