Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
nurse's cap,Pink,False,1680,420,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse0,6947,2nZYXc5ee6terDyJY,True
nurse's cap,White,False,1680,420,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse1,11812,u6EEbkfK3e6iHMXsY,True
nurse's cap,Blue,False,1680,420,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse2,11813,NWWLjb8pmu6tC438t,True
OK Motors cap,,False,770,192,White,Blue,1x1,,Nook Shopping Promotion,Link Nintendo Account to Pocket Camp; then redeem a 16-digit code on your Nintendo Switch,All Year,False,1.1.0,Simple,work,HeadCap,True,CapHatOkmotors0,12424,EfqFMvapb35xaDsnk,False
orange hat,Orange,True,,1000,Orange,Green,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatOrange,5275,QSHPkoQAJJpdDJpXv,False
outback hat,Brown,False,1560,390,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon0,5399,aGQncv2i5uCn6BRFC,True
outback hat,Beige,False,1560,390,Beige,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon1,11053,L7gfFxKYMfYFsmc3o,True
outback hat,Red,False,1560,390,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon2,11054,BpLh5uscghzcSqNyJ,True
outback hat,Pink,False,1560,390,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon3,11055,e9ntmssz8a4Ydsnii,True
outback hat,White,False,1560,390,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon4,11056,uBsynLkxZLapw4j4w,True
outdoor hat,Orange,False,1100,275,Orange,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor0,5258,Taf2gy9MqCWtD8Lm9,True
outdoor hat,Blue,False,1100,275,Blue,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor1,11038,Tni7PAyBS3NrwqbTn,True
outdoor hat,Purple,False,1100,275,Purple,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor2,11039,bSsN9ide5eYd2KxoS,True
outdoor hat,Red,False,1100,275,Red,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor3,11040,jG7vw4ZYdt5wxPJZh,True
outdoor hat,Yellow,False,1100,275,Yellow,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor4,11041,9TQZoMLhikHRrrDDZ,True
outdoor hat,Light blue,False,1100,275,Light blue,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor5,11042,w9GeNeMPYKBxbYSH2,True
outdoor hat,Green,False,1100,275,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor6,11043,mSxNGDSx7y6kZarnc,True
outdoor hat,Beige,False,1100,275,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor7,11044,sTS2R5YRfdAxfEy8Z,True
paintball mask,Black,False,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint0,5395,hXFTMo9zh7Mx7yDDa,True
paintball mask,White,False,1040,260,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint1,10227,iFPdeeqLGNuWaconR,True
paintball mask,Olive,False,1040,260,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint2,10228,WaYr6qyZ6w2y7M8r2,True
paintball mask,Yellow,False,1040,260,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint3,10229,cQY7bMzg8NgyLQXDJ,True
paisley bandanna,Red,False,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana0,5294,93GubKimrHwj42NtQ,True
paisley bandanna,Blue,False,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana1,10760,LnqYNcbocnnRFYYbM,True
paisley bandanna,Yellow,False,700,175,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana2,10761,F8Fsf43ae6RCTkuAo,True
paisley bandanna,Black,False,700,175,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana3,10762,RxdhMRe7iZv3LxYtQ,True
paisley bandanna,Green,False,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana4,10763,7Z4qghfvzEp2EMfYw,True
paisley bandanna,Orange,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana5,10764,jbJkcPtdqKgh8v9AG,True
paisley bandanna,Pink,False,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana6,10765,jDiN5BX2LQjQg7eod,True
paisley bandanna,Purple,False,700,175,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana7,10766,covzbSvXPRPk6gLtk,True
pansy crown,Colorful,True,,480,Colorful,Colorful,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentPansy1,5105,Kn2k9jdadPZNeT4oH,False
paper bag,Beige,False,140,35,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfacePaperbagBeige,5840,Z8NpXTFEZNuwzJb7B,True
paperboy cap,Brown,False,1470,367,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting0,5147,GAyDQZez4XQdjCAnn,True
paperboy cap,Gray,False,1470,367,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting1,11512,ymFNyTkYST6eYQDWm,True
paperboy cap,Green,False,1470,367,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting2,11513,MntgoecKWvqftbcj9,True
paperboy cap,Blue,False,1470,367,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting3,11514,pfBtD75A8gSxZY3TQ,True
paperboy cap,Red,False,1470,367,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting4,11515,e3k4XpPMoahNaWv78,True
patchwork tulip hat,Pink,False,1680,420,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch0,9870,SGjLHQg8TFGDWH2N8,True
patchwork tulip hat,Blue,False,1680,420,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch1,11993,pTWoeyHzNCW9ZW67y,True
patchwork tulip hat,Yellow,False,1680,420,Yellow,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch2,11994,Zxq3wn7giQ6rBFaRT,True
peach hat,Peach,True,,1000,Pink,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatPeach0,9874,ndyX7HhTu335TzW9b,False
pear hat,Green,True,,1000,Green,Brown,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatPear0,9872,nQDCrcuuoxWRwhyzt,False
pigtail,Hair Color,False,,800,Colorful,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cool,everyday,Headgear_HasEar,False,CapWigPigtail,5819,8GiNANCYoscQGgW8i,False
pilot's cap,Brown,False,1120,280,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot0,5362,MeD6WKsME9zhgTo5R,True
pilot's cap,Black,False,1120,280,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot1,11613,6BxAvii2rcxRCaL7g,True
pilot's cap,Avocado,False,1120,280,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot2,11614,yG8ej28n3Gn5GBvKr,True
pilot's hat,Navy blue,False,1680,420,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky0,8612,wqL65kvbtwtrWmQvu,True
pilot's hat,Black,False,1680,420,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky1,11827,rtjQ3mqNSJsPmFmaK,True
pilot's hat,Light blue,False,1680,420,Light blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatCaptainsky2,11828,zbMCmXJx7nPvr5wNG,True
pineapple cap,Yellow,False,700,175,Yellow,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,True,CapHatPineapple,5279,dPCd6Ab8DeCJFYskS,True
plain cap,Gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap0,5148,by6mbBP6LtRDsEnGb,True
plain cap,Beige,False,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap1,11516,sDYHTbiZX2M9deKRW,True
plain cap,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap2,11517,D2deq4Cs3kzxZhxfT,True
plain cap,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap3,11518,A4TTtSGv4Y6S7nrHy,True
plain cap,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatWorkcap4,11519,W8MEs7KCn9gMPGzS8,True
police cap,Navy blue,False,1680,420,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,HeadCap,True,CapHatPoliceNavy,5141,yfwrPpLDLYjKTwmbt,True
pom casquette,Brown,False,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette0,6054,RbFmSEbYbPYhtJBR9,True
pom casquette,White,False,880,220,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette1,11539,FEBs8oY4JiFabEvz8,True
pom casquette,Red,False,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette2,11540,kWEMQ8k696TFEQ7ad,True
pom casquette,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette3,11541,hLQKe6bnAMSEkW3om,True
pom casquette,Blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette4,11542,i2dMhDvcCwmJkaHRz,True
pom casquette,Gray,False,880,220,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,HeadCap,True,CapHatKnitcasquette5,11543,iiq5LwcDrvyujdj6m,True
pompadour wig,Hair Color,False,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,theatrical,Headgear_HasEar,False,CapWigRegent,5689,jBfmG2MkmbCBcTeyg,True
power helmet,Red,False,3220,805,Red,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered0,5697,sBvbWywKWGzoHhvTN,True
power helmet,Blue,False,3220,805,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered1,11794,2nLjatjz4neFSM28L,True
power helmet,Green,False,3220,805,Green,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered2,11795,BYKxLLgas3qvqijBS,True
power helmet,Black,False,3220,805,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfacePowered3,11796,gY6w3hNQMAcgSgPxa,True
purple hyacinth crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentHyacinth3,5098,MPEexcEJFfRQPPHoq,False
purple pansy crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentPansy3,5107,vmtf5bE9cGLDf99Th,False
purple windflower crown,Purple,True,,2880,Purple,Purple,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentAnemone3,5101,BerFDtXNFXSKuaijZ,False
racing helmet,Red,False,1040,260,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing0,5443,v8Teg4WDsBorRnXrd,True
racing helmet,White,False,1040,260,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing1,10237,KpBh5M485u3R2Lrcc,True
racing helmet,Black,False,1040,260,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing2,10238,6hzfbtRroRgefZL9u,True
racing helmet,Blue,False,1040,260,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing3,10239,eoJa8tJsMeMtJWTJF,True
racing helmet,Pink,False,1040,260,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing4,10240,xvmSpTqeF5pJyYsWF,True
racing helmet,Green,False,1040,260,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing5,10241,XEiqcuixofbXJFqm7,True
racing helmet,Purple,False,1040,260,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing6,10242,CjhqExwCjEKGvvKKu,True
racing helmet,Light blue,False,1040,260,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,False,CapFullfaceRacing7,10243,yrCyty3XMGQhB6g4d,True
rain hat,Yellow,False,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain0,7394,TJPYFnhwcvrkbXTRE,True
rain hat,Green,False,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain1,9569,eoaP4vDe5vtRvpsvo,True
rain hat,Pink,False,880,220,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatRain2,9570,dBGze9DKCaS8XzhNm,True
