Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
sombrero,Natural & red,False,,500,Beige,Red,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero0,5138,bhiup2unfD28DQY39,False
sombrero,Natural & green,False,,500,Beige,Green,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero1,10868,Y8aKytTopgxHroKA5,False
sombrero,Navy blue,False,,500,Blue,Red,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero2,10869,vJLJ9MuDhz8XCubPc,False
sombrero,Green,False,,500,Green,Orange,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero3,10870,ZEDjFRuMW9NjjPJxF,False
sombrero,White,False,,500,Beige,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero4,10871,Zo847tN5m4B54M33D,False
sombrero,Red,False,,500,Red,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero5,10872,Ds5rhcNjFXAhWqY37,False
sombrero,Blue,False,,500,Blue,Green,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero6,10873,dXo753eoQjnH3aJYp,False
sombrero,Orange,False,,500,Orange,Blue,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero7,10874,FBYkFcvhkWottMJHD,False
space helmet,White,False,4300,1075,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,work,HeadFullFace,False,CapFullfaceAstronautWhite,5394,4iAdswfjHr2WDddrj,True
sports cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports0,5305,NcyfadoSKrXEfgHC2,True
sports cap,White & red,False,560,140,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports1,11528,mLrPan5QQTWKmtHmB,True
sports cap,Blue,False,560,140,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports2,11529,KZRoEWu5C87p5v6bw,True
sports cap,White & blue,False,560,140,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports3,11530,k7HjoZFMCni8ruaaa,True
stagehand hat,Black,False,980,245,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,theatrical; work,HeadFullFace,False,CapFullfaceKurokoBlack,6053,3iuLkRkAKbp4KbfET,True
star hairpin,Yellow,False,350,87,Yellow,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin0,9856,k4qSsaYTabo563Qc6,True
star hairpin,Pink,False,350,87,Pink,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin1,12169,K8nfGv85ED4JYm2ik,True
star hairpin,Purple,False,350,87,Purple,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin2,12170,X5FEM3hh6FmwyaPSv,True
star hairpin,Mint,False,350,87,Green,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin3,12171,YRFxXFqCAc2KQpACS,True
star hairpin,Black,False,350,87,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin4,12172,Sj22yQDh6XZ548xNs,True
star head,Yellow,True,,2500,Yellow,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeStar0,9862,GeCyKvrDGPAceAQQP,False
stone-egg shell,None,True,,800,Yellow,Orange,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggrock0,12440,6sSucNJN4o9egdsT6,False
straw boater,Cream,False,700,175,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo0,5259,MjLrcMkSW6xz4EWuj,True
straw boater,Beige,False,700,175,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo1,10875,fSWYxi2FLsE7yM3xp,True
straw boater,Light brown,False,700,175,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo2,10876,8NywDitrMMG8nx5b9,True
straw boater,Brown,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo3,10877,rs7Ts2r6yxNjsWMta,True
straw boater,Dark brown,False,700,175,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo4,10878,EEM45eNNW2kZ8umYQ,True
straw boater,Monotone,False,700,175,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo5,10879,YTxDHZqDGSAH3Fmjf,True
straw boater,Light blue,False,700,175,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo6,10880,2PYjpd6DsvQZPYdYj,True
straw boater,Pink,False,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo7,10881,im6Xw6Z55KgRGQWQR,True
straw hat,Brown,False,490,122,Beige,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat0,5398,2kw2eqi5XFSgHjngX,True
straw hat,Blue,False,490,122,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat1,10892,s5eSXgfpd3SWJ7686,True
straw hat,Red,False,490,122,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat2,10893,7B9BjYT2FRp9yzea9,True
straw umbrella hat,Brown,True,,200,Beige,Beige,1x1,,Crafting,,All Year,False,1.0.0,Cool,fairy tale; outdoorsy,HeadCap,True,CapHatSandogasa0,7254,cz6T8vemWpFgE489x,False
strawberry hat,Red,False,700,175,Pink,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatStrawberry,5277,R8fyQu6e76ZM7bMhp,True
student cap,Black,False,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent0,8613,LKXDnCJeGKiLRBdTW,True
student cap,Berry red,False,1040,260,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent1,11821,pLQ7pK4M4tLsiFaMm,True
student cap,Green,False,1040,260,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent2,11822,6oevkR2qmiTfB24rJ,True
student cap,White,False,1040,260,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent3,11823,zuDE5ZkoDRkcLg7Ws,True
student cap,Purple,False,1040,260,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent4,11824,7TGkAfjWKwaMSPsq6,True
student cap,Gray,False,1040,260,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent5,11825,FqCPfJocwnAnQ2pHr,True
student cap,Blue,False,1040,260,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent6,11826,3uDtRSCPpTDawSyDZ,True
summer-solstice crown,,False,1560,390,Yellow,Green,1x1,,Summer Solstice Festival,,All Year,False,1.2.0,Active,fairy tale; party; vacation,HeadCap,True,CapHatSummer0,12577,joCTjPoPgEfNraHSH,False
sushi chef hat,White,False,880,220,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatItamae0,5281,DKpSqDbfvc7Ac3NWb,True
sushi chef hat,Dark blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatItamae1,11814,jSxawiyrbehb75eyJ,True
swimming cap,Yellow,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim0,5283,4S6oMqjYboJTkYDYa,True
swimming cap,Light blue,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim1,10753,J8ptRi3hr9cA7ygw5,True
swimming cap,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim2,10754,KQRwKkZbrS9Hp3Pqn,True
swimming cap,White,False,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim3,10755,uAS3Zs4ySQ4pyH6RT,True
swimming cap,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim4,10756,rr8CrNSDXd97hv7nG,True
swimming cap,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim5,10757,ygBbSEHmCiJKFM2qa,True
swimming cap,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim6,10758,TwmdLhEJvcAMW5uQd,True
swimming cap,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim7,10759,udqqHrSyThDu74dYm,True
tam-o'-shanter,Red,False,,500,Red,Green,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland0,6055,Qq6wLbwHJERy8iPM8,False
tam-o'-shanter,Gray,False,,500,Gray,Red,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland1,11544,8MbGqyymgLtiQRKoe,False
tam-o'-shanter,Blue,False,,500,Blue,Light blue,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland2,11545,74wMAqC9ZuKBRWFif,False
tam-o'-shanter,Green,False,,500,Green,Orange,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland3,11546,3kErrPCAe35tSu5D3,False
terry-cloth do-rag,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel0,5311,3A87hGGENrpxFjCBM,True
terry-cloth do-rag,Black,False,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel1,10767,QEsetWK6k6rA3KjT7,True
terry-cloth do-rag,Blue,False,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel2,10768,kgXFxnTS4aTbADwf8,True
terry-cloth do-rag,Brown,False,490,122,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel3,10769,TuBbeoKqtgtPZZEGo,True
terry-cloth do-rag,Yellow,False,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel4,10770,uSWxzgQqkwXCTMdnz,True
terry-cloth do-rag,Berry red,False,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel5,10771,Cu6xAyJH8rCoWRJMb,True
terry-cloth nightcap,Light blue,False,840,210,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap0,5304,t4LGnGcdMvkBRWkTk,True
terry-cloth nightcap,Blue,False,840,210,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap1,10926,vrvm6dSuy6M92diiv,True
terry-cloth nightcap,Green,False,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap2,10927,2kgwivjrJAf5ypjrF,True
terry-cloth nightcap,Orange,False,840,210,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap3,10928,Yzut5GCm5NybgcDdz,True
terry-cloth nightcap,Pink,False,840,210,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap4,10929,HGt3DPCTNwisbCW9m,True
terry-cloth nightcap,Cream,False,840,210,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap5,10930,My8DR9fYtQhGtpQXL,True
terry-cloth nightcap,Purple,False,840,210,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap6,10931,QWqrKbreY36KWShd5,True
terry-cloth nightcap,Lime,False,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap7,10932,6BN3G63JNZJ9jDhAL,True
tiara,Silver,False,4300,1075,Gray,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara0,7412,wPnrbYEAzgiH4MBCr,True
tiara,Rose gold,False,4300,1075,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara1,9751,Dbzikn9yDDyrjfzhv,True
tiara,Gold,False,4300,1075,Yellow,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara2,9752,KQMQb3f7wmZFduaPQ,True
tiara hair,Silver,False,2940,735,Gray,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess0,6092,dhMP2ThwJYzisAXRH,True
tiara hair,Gold,False,2940,735,Yellow,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess1,9749,EdQfDQxeZYBGryJop,True
tiara hair,Rose gold,False,2940,735,Pink,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess2,9750,fsD6pcbWiDmdnF9Qr,True
top hat,Black,False,2100,525,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat0,5129,YvQcqHBTgjgyuCG3W,True
top hat,White,False,2100,525,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat1,11033,NfzKSM4CXGwoitHMy,True
top hat,Brown,False,2100,525,Brown,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat2,11034,My46PzCxXpEDuwAjQ,True
top hat,Purple,False,2100,525,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat3,11035,Gn2rW4vjXj6vw5Gz6,True
top hat,Red,False,2100,525,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat4,11036,uydvrPNDFed35vTaf,True
top hat,Blue,False,2100,525,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat5,11037,AFCuyyQqrQGgLTC9G,True
tropical hat,Mint,False,700,175,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine0,11061,EYbZgXS2NmCb4mqHj,True
tropical hat,White,False,700,175,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine1,12041,G4gbisnhEmJMw8cYR,True
tropical hat,Blue,False,700,175,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine2,12042,WbeLRLpQrRGG6JHbx,True
tropical hat,Yellow,False,700,175,Yellow,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine3,12110,LMgNdZK7QocLfopTk,True
